User-ID,User-name,Location,Age
140769,user140769,guadalajara-guadalajara-spain,25
140773,user140773,cleveland-ohio-usa,58
140779,user140779,sooke-british columbia-canada,59
140796,user140796,montpelier-vermont-usa,48
140802,user140802,esslingen-baden-wuerttemberg-germany,19
140805,user140805,gettorf-schleswig-holstein-germany,22
140806,user140806,ziefen-n/a-switzerland,42
140807,user140807,nürnberg-bayern-germany,34
140810,user140810,dortmund-nordrhein-westfalen-germany,36
140814,user140814,roschbach-rheinland-pfalz-germany,44
140816,user140816,hochdorf-baden-wuerttemberg-germany,69
140820,user140820,erlangen-bayern-germany,33
140821,user140821,hendersonville-tennessee-usa,47
140822,user140822,nürnberg-bayern-germany,54
140824,user140824,wetzlar-hessen-germany,53
140826,user140826,nordkirchen-nordrhein-westfalen-germany,34
140828,user140828,bad reichenhall-bayern-germany,30
140839,user140839,wetzlar-dutenhofen-hessen-germany,42
140840,user140840,berlin-berlin-germany,35
140842,user140842,münchen-bayern-germany,22
140850,user140850,dresden-sachsen-germany,15
140852,user140852,duesseldorf-nordrhein-westfalen-germany,56
140854,user140854,velbert-nordrhein-westfalen-germany,45
140856,user140856,köln-nordrhein-westfalen-germany,38
140859,user140859,lemgo-nordrhein-westfalen-germany,47
140863,user140863,bonn-nordrhein-westfalen-germany,32
140873,user140873,berlin-berlin-germany,25
140877,user140877,moedling-niederoesterreich-austria,27
140879,user140879,duesseldorf-nordrhein-westfalen-germany,36
140880,user140880,schneverdingen-n/a-germany,0
140882,user140882,markranstädt-sachsen-germany,31
140886,user140886,beaumont-auvergne-france,41
140892,user140892,lititz-pennsylvania-usa,16
140894,user140894,scio-oregon-usa,47
140920,user140920,orlando-florida-usa,60
140933,user140933,monaco-monaco-monaco,30
140934,user140934,raleigh-north carolina-usa,37
140935,user140935,conyers-georgia-usa,49
140939,user140939,ithaca-new york-usa,62
140940,user140940,kirkland-washington-usa,21
140945,user140945,saint louis-missouri-usa,33
140947,user140947,elburn-illinois-usa,46
140958,user140958,memphis-tennessee-usa,32
140959,user140959,georgetown-kentucky-usa,59
140962,user140962,elk river-minnesota-usa,58
140963,user140963,alpine-california-usa,45
140967,user140967,edmonton-alberta-canada,28
140972,user140972,arnold-pennsylvania-usa,26
140974,user140974,columbus-ohio-usa,44
140977,user140977,little rock-arkansas-usa,45
140979,user140979,tiburon-california-usa,58
140980,user140980,chesapeake-virginia-usa,41
140986,user140986,san francisco-california-usa,55
140996,user140996,brooklyn-new york-usa,43
140997,user140997,wernau-baden-wuerttemberg-germany,40
141010,user141010,puyallup-washington-usa,35
141011,user141011,frankfurt-hessen-germany,31
141014,user141014,herndon-virginia-usa,26
141016,user141016,eichstätt-bayern-germany,21
141023,user141023,warren-michigan-usa,15
141031,user141031,olympia-washington-usa,14
141039,user141039,monrovia-alabama-usa,48
141043,user141043,oak park-illinois-usa,50
141044,user141044,lüneburg-niedersachsen-germany,30
141045,user141045,morden-manitoba-canada,56
141047,user141047,daly city-california-usa,47
141049,user141049,melbourne-victoria-australia,37
141053,user141053,reykjavik-n/a-iceland,34
141062,user141062,girona-catalunya-spain,14
141065,user141065,abbotsford-british columbia-canada,76
141066,user141066,minneapolis-minnesota-usa,46
141067,user141067,monroe-ohio-usa,17
141070,user141070,asheville-north carolina-usa,20
141073,user141073,ottawa-ontario-canada,29
141085,user141085,guilers-finistére-france,16
141089,user141089,atlanta-georgia-usa,22
141109,user141109,lisboa-lisboa-portugal,28
141178,user141178,barrow-in-furness-cumbria-united kingdom,25
141184,user141184,san antonio-texas-usa,34
141185,user141185,antwerp-belgium-belgium,57
141194,user141194,stockton-california-usa,30
141195,user141195,méxico-distrito federal-mexico,23
141199,user141199,tübingen-baden-wuerttemberg-germany,24
141200,user141200,san luis obispo-california-usa,18
141201,user141201,redmond-washington-usa,29
141203,user141203,hamburg-hamburg-germany,38
141206,user141206,inverness-scotland-united kingdom,25
141209,user141209,austin-texas-usa,19
141219,user141219,montpellier-hérault-france,57
141231,user141231,louviers-eure-france,33
141232,user141232,obing-bayern-germany,32
141233,user141233,colchester-england-united kingdom,30
141235,user141235,cedar rapids-iowa-usa,28
141239,user141239,cleveland-texas-usa,42
141248,user141248,seoul-seoul-south korea,27
141250,user141250,brockville-ontario-canada,67
141251,user141251,sydney-new south wales-australia,1
141252,user141252,neufeld-burgenland-austria,35
141253,user141253,chicago-illinois-usa,21
141254,user141254,arden hills-minnesota-usa,44
141267,user141267,liège-liège-belgium,22
141269,user141269,toronto-ontario-canada,28
141273,user141273,lockport-illinois-usa,39
141277,user141277,wheat ridge-colorado-usa,56
141288,user141288,shreveport-louisiana-usa,53
141290,user141290,lewisburg-west virginia-usa,50
141292,user141292,berlin-wannsee-berlin-germany,26
141308,user141308,norfolk-virginia-usa,22
141309,user141309,saskatoon-saskatchewan-canada,27
141310,user141310,arlington-texas-usa,21
141320,user141320,frankfurt am main-hessen-germany,39
141321,user141321,culver city-california-usa,19
141322,user141322,mansfield-texas-usa,21
141323,user141323,toronto-ontario-canada,39
141328,user141328,hammonton-new jersey-usa,29
141329,user141329,hamburg-hamburg-germany,37
141330,user141330,san diego-california-usa,27
141333,user141333,keller-texas-usa,42
141337,user141337,singapore-n/a-singapore,26
141351,user141351,pleasanton-california-usa,31
141358,user141358,leipzig-sachsen-germany,30
141370,user141370,omaha-nebraska-usa,20
141376,user141376,augusta-georgia-usa,60
141377,user141377,london-england-united kingdom,25
141379,user141379,canberra-australian capital territory-australia,32
141381,user141381,baker-louisiana-usa,16
141385,user141385,whitehorse-yukon territory-canada,29
141387,user141387,cypress-texas-usa,14
141392,user141392,rocky mount-north carolina-usa,31
141403,user141403,clay-alabama-usa,41
141408,user141408,bloomington-indiana-usa,63
141426,user141426,shinjuku-tokyo-japan,29
141428,user141428,houston-texas-usa,29
141430,user141430,hendersonville-north carolina-usa,36
141431,user141431,london-n/a-united kingdom,32
141432,user141432,dallas-texas-usa,53
141439,user141439,riverside-california-usa,49
141441,user141441,st. louis-missouri-usa,51
141450,user141450,omaha-nebraska-usa,32
141459,user141459,portland-oregon-usa,52
141461,user141461,methuen-massachusetts-usa,39
141470,user141470,trimdon-england-united kingdom,28
141474,user141474,midlothian-texas-usa,40
141478,user141478,lk. george-new york-usa,48
141484,user141484,redding-california-usa,59
141491,user141491,westminster-maryland-usa,47
141493,user141493,dove canyon-california-usa,44
141494,user141494,leavenworth-kansas-usa,26
141496,user141496,sterling-virginia-usa,44
141511,user141511,framingham-massachusetts-usa,30
141518,user141518,vigo-pontevedra,27
141526,user141526,hershey-pennsylvania-usa,48
141541,user141541,tulsa-oklahoma-usa,51
141551,user141551,burgwedel-niedersachsen-germany,45
141552,user141552,lake charles-louisiana-usa,28
141555,user141555,kansas city-missouri-usa,41
141562,user141562,dartmouth/halifax-nova scotia-canada,21
141565,user141565,rogue river-oregon-usa,26
141569,user141569,pforzheim-baden-wuerttemberg-germany,32
141570,user141570,coventry-connecticut-usa,64
141600,user141600,dallas-texas-usa,35
141601,user141601,paris--france,29
141608,user141608,trnava-trnava-slovakia,25
141618,user141618,huntsville-alabama-usa,26
141620,user141620,singapore-singapore-singapore,15
141635,user141635,trabuco canyon-california-usa,26
141638,user141638,taylor-michigan-usa,26
141651,user141651,bad marienberg-rheinland-pfalz-germany,32
141652,user141652,fuerth-bavaria-germany,32
141662,user141662,herkimer-new york-usa,19
141668,user141668,hatteras-north carolina-usa,28
141678,user141678,potsdam--germany,18
141683,user141683,bodegraven-zuid holland-netherlands,22
141684,user141684,durham-north carolina-usa,33
141685,user141685,alta-iowa-usa,37
141686,user141686,san jose-california-usa,44
141693,user141693,wagga wagga-new south wales-australia,31
141695,user141695,toronto-ontario-canada,50
141703,user141703,altamonte-florida-usa,28
141704,user141704,los angeles-california-usa,29
141709,user141709,seattle-washington-usa,53
141717,user141717,red lion-pennsylvania-usa,50
141723,user141723,north hollywood-california-usa,23
141725,user141725,chicago-illinois-usa,55
141730,user141730,columbus-ohio-usa,27
141753,user141753,truro-nova scotia-canada,34
141765,user141765,santa maría de guía-las palmas-spain,17
141766,user141766,seattle-washington-usa,16
141771,user141771,lanzarote-canay islands-spain,52
141775,user141775,vitoria-gasteiz-alava-spain,51
141794,user141794,milano-lombardia-italy,30
141795,user141795,metamora-,38
141808,user141808,richfield-minnesota-usa,65
141809,user141809,branson-missouri-usa,34
141811,user141811,ft. dodge-iowa-usa,43
141819,user141819,perth-western australia-australia,34
141830,user141830,oceanside-california-usa,25
141832,user141832,st. paul-minnesota-usa,32
141834,user141834,vermillion-south dakota-usa,23
141840,user141840,wayne-new jersey-usa,25
141842,user141842,ecorse-michigan-usa,15
141847,user141847,regina-saskatchewan-canada,14
141856,user141856,evansville-indiana-usa,30
141869,user141869,portsmouth-rhode island-usa,45
141874,user141874,dubuque-iowa-usa,47
141876,user141876,colorado springs-colorado-usa,36
141877,user141877,sacramento-california-usa,33
141888,user141888,naples-florida-usa,19
141892,user141892,graz-steiermark-austria,17
141898,user141898,houston-texas-usa,30
141900,user141900,turners station-kentucky-usa,11
141901,user141901,christchurch-canterbury-new zealand,43
141902,user141902,newport news-virginia-usa,51
141909,user141909,saginaw-michigan-usa,54
141911,user141911,port townsend-washington-usa,56
141912,user141912,louisville-colorado-usa,38
141913,user141913,lüdinghausen-nordrhein-westfalen-germany,44
141915,user141915,kaiserslautern-rheinland-pfalz-germany,25
141925,user141925,waupaca-wisconsin-usa,32
141926,user141926,norman-oklahoma-usa,32
141927,user141927,jamaica plain-massachusetts-usa,29
141935,user141935,greensboro-north carolina-usa,35
141937,user141937,montgomery-alabama-usa,25
141938,user141938,ann arbor-michigan-usa,25
141941,user141941,norfolk-virginia-usa,52
141943,user141943,toronto-ontario-canada,27
141947,user141947,oak harbor-washington-usa,39
141951,user141951,marietta-georgia-usa,30
141952,user141952,manchester-,33
141953,user141953,wellington-n/a-new zealand,30
141956,user141956,torrington-connecticut-usa,37
141957,user141957,manchester-cheshire-united kingdom,29
141958,user141958,oslo-oslo-norway,41
141979,user141979,park hills-kentucky-usa,51
141986,user141986,east norwich-new york-usa,51
141989,user141989,fraser valley-british columbia-canada,44
141991,user141991,pittsburgh-pennsylvania-usa,56
141994,user141994,lawrenceville-georgia-usa,30
141996,user141996,valley cottage-new york-usa,22
141997,user141997,oswego-new york-usa,53
142003,user142003,olney-maryland-usa,45
142005,user142005,athens-alabama-usa,46
142009,user142009,kansas city-missouri-usa,22
142010,user142010,portland-oregon-usa,32
142013,user142013,millbrae-california-usa,65
142015,user142015,manchester-chorlton-united kingdom,32
142018,user142018,fort wayne-indiana-usa,30
142020,user142020,northampton-massachusetts-usa,27
142024,user142024,st albert-alberta-canada,61
142026,user142026,milwaukee-wisconsin-usa,32
142028,user142028,walnut ridge-,17
142039,user142039,saint louis-missouri-usa,50
142051,user142051,vancouver-,58
142057,user142057,tokyo-n/a-japan,49
142062,user142062,san jose-california-usa,41
142065,user142065,charleston-south carolina,59
142067,user142067,ocean grove-new jersey-usa,73
142074,user142074,orangeville-ontario-canada,40
142076,user142076,gonic-new hampshire-usa,27
142083,user142083,columbus-ohio-usa,57
142087,user142087,madison-alabama-usa,50
142088,user142088,west valley city-utah-usa,23
142089,user142089,longview-texas-usa,53
142090,user142090,sofia-n/a-bulgaria,33
142097,user142097,virginia beach-virginia-usa,68
142103,user142103,san diego-california-usa,36
142106,user142106,teisendorf-bayern-germany,34
142111,user142111,westampton-new jersey-usa,49
142113,user142113,austin-texas-usa,43
142121,user142121,waipahu-hawaii-usa,33
142125,user142125,cherry hill-new jersey-usa,51
142130,user142130,vancouver-british columbia-canada,54
142133,user142133,toronto-ontario-canada,36
142142,user142142,melbourne-victoria-australia,42
142143,user142143,melbourne-victoria-australia,32
142148,user142148,kalamazoo-michigan-usa,41
142149,user142149,n/a-massachusetts-usa,26
142151,user142151,brookline-massachusetts-usa,29
142153,user142153,mountainville-new york-usa,43
142159,user142159,halifax-nova scotia-canada,38
142169,user142169,raleigh-north carolina-usa,25
142171,user142171,toronto-ontario-canada,31
142175,user142175,houston-texas-usa,65
142177,user142177,bielefeld-nordrhein-westfalen-germany,16
142181,user142181,ypsilanti-michigan-usa,49
142182,user142182,alcoi-alicante-spain,5
142185,user142185,barcelona-catalonia-spain,51
142192,user142192,downey-california-usa,30
142193,user142193,princeton-west virginia-usa,18
142202,user142202,san sebastian-n/a-spain,20
142203,user142203,hamburg-hamburg-germany,39
142212,user142212,fairfield-connecticut-usa,64
142226,user142226,hamburg-hamburg-germany,27
142232,user142232,alameda-california-usa,23
142241,user142241,oceanside-california-usa,18
142244,user142244,halfway-oregon-usa,54
142247,user142247,st. john`s-newfoundland-canada,24
142253,user142253,kentfield-california-usa,16
142255,user142255,naples-campania-italy,39
142256,user142256,winfield-alberta-canada,52
142262,user142262,sydney-new south wales-australia,15
142272,user142272,longview-washington-usa,36
142274,user142274,homer city-pennsylvania-usa,68
142276,user142276,melbourne-victoria-australia,49
142282,user142282,alicante-alicante-spain,16
142288,user142288,steinach-thueringen-germany,18
142290,user142290,leeds-yorkshire-united kingdom,61
142294,user142294,brentwood-missouri-usa,36
142295,user142295,zamora-zamora-spain,25
142300,user142300,lisboa-n/a-portugal,26
142306,user142306,cranford-new jersey-usa,16
142316,user142316,bloomfield hills-michigan-usa,83
142317,user142317,utrecht-utrecht-netherlands,22
142320,user142320,bremen-bremen-germany,25
142325,user142325,melbourne-victoria-australia,21
142329,user142329,am sueden-n/a-luxembourg,96
142331,user142331,carmichael-california-usa,38
142349,user142349,nijmegen-n/a-netherlands,22
142352,user142352,wien-wien-austria,18
142355,user142355,orlando-florida-usa,37
142364,user142364,minnetonka-minnesota-usa,63
142366,user142366,new olreans-louisiana-usa,38
142376,user142376,leicester-england-united kingdom,16
142377,user142377,covina-california-usa,58
142386,user142386,greenwich-connecticut-usa,15
142387,user142387,elk grove-california-usa,34
142392,user142392,kenton-ohio-usa,38
142398,user142398,elgin-illinois-usa,39
142410,user142410,bunbury-western australia-australia,40
142411,user142411,bellingham-washington-usa,31
142412,user142412,albuquerque-new mexico-usa,20
142421,user142421,olathe-kansas-usa,35
142422,user142422,austin-texas-usa,42
142425,user142425,kiruna-norrbotten-sweden,24
142434,user142434,lisboa-lisboa-portugal,21
142439,user142439,university park-pennsylvania-usa,26
142444,user142444,orlando-florida-usa,35
142452,user142452,glasgow-scotland-united kingdom,28
142454,user142454,wien-wien-austria,33
142470,user142470,tucson-arizona-usa,57
142471,user142471,bremen-bremen-germany,17
142474,user142474,münchen-,44
142485,user142485,aberdeen-ohio-usa,38
142487,user142487,richfield-minnesota-usa,38
142494,user142494,leeds-england-united kingdom,18
142497,user142497,godfrey-illinois-usa,53
142511,user142511,biddeford-maine-usa,44
142512,user142512,west allis-wisconsin-usa,21
142515,user142515,elizabethtown-kentucky-usa,43
142523,user142523,maple ridge-british columbia-canada,43
142524,user142524,detroit-michigan-usa,36
142534,user142534,leesburg-virginia-usa,48
142537,user142537,kitchener-ontario-canada,32
142540,user142540,derbyshire-england-england-united kingdom,51
142541,user142541,las vegas-nevada-usa,24
142545,user142545,kekaha-hawaii-usa,50
142549,user142549,brussels-brussels capital region-belgium,26
142551,user142551,muskegon-michigan-usa,37
142555,user142555,belfast-northern ireland-united kingdom,32
142556,user142556,lisboa-lisboa-portugal,29
142559,user142559,bergen-n/a-norway,32
142565,user142565,sanger-texas-usa,61
142566,user142566,aurora-illinois-usa,37
142568,user142568,port jefferson-new york-usa,51
142571,user142571,luling-louisiana-usa,28
142582,user142582,dubuque-iowa-usa,15
142584,user142584,hot springs-arkansas-usa,21
142588,user142588,lynn-massachusetts-usa,61
142590,user142590,charleston-west virginia-usa,66
142595,user142595,halifax-nova scotia-canada,50
142600,user142600,waipah-hawaii-usa,59
142602,user142602,batavia-new york-usa,61
142612,user142612,san francisco-california-usa,34
142625,user142625,berlin-berlin-germany,24
142626,user142626,marshfield-massachusetts-usa,0
142627,user142627,gatineau-quebec-canada,42
142639,user142639,san jose-california-usa,3
142641,user142641,monticello-illinois-usa,43
142649,user142649,paris-ile de france-france,27
142662,user142662,vienna-vienna-austria,23
142668,user142668,st. louis-missouri-usa,53
142670,user142670,ottawa-,58
142671,user142671,montrose-colorado-usa,59
142672,user142672,london-ontario-canada,30
142674,user142674,prague-bohemia-czech republic,24
142680,user142680,chicago-illinois-usa,26
142682,user142682,colorado-springs co-colorado-usa,4
142686,user142686,perth-western australia-australia,26
142689,user142689,willimantic-connecticut-usa,33
142691,user142691,barnegat-new jersey-usa,31
142700,user142700,university city-missouri-usa,30
142703,user142703,cumming-georgia-usa,34
142707,user142707,helsinki-vantaa-finland,16
142710,user142710,madrid-madrid-spain,29
142715,user142715,wasilla-alaska-usa,35
142716,user142716,frankfurt am main-hessen-germany,51
142717,user142717,hannover-niedersachsen-germany,17
142718,user142718,athens-n/a-greece,57
142732,user142732,prospect-new york-usa,14
142735,user142735,keyser-west virginia-usa,18
142744,user142744,east stroudsburg-pennsylvania-usa,35
142745,user142745,kyoto-kyoto-japan,38
142751,user142751,new york-new york-usa,22
142760,user142760,costa mesa-california-usa,52
142761,user142761,bemidji-minnesota-usa,33
142764,user142764,orlando-florida-usa,26
142772,user142772,new westminster-british columbia-canada,33
142775,user142775,regina-saskatchewan-canada,25
142784,user142784,port huron-michigan-usa,35
142789,user142789,stratham-new hampshire-usa,26
142793,user142793,napa-california-usa,114
142799,user142799,ottawa-,18
142801,user142801,manhattan-kansas-usa,17
142807,user142807,plamerston north-palmerston north-new zealand,15
142808,user142808,johns island-south carolina-usa,15
142815,user142815,brooklyn-new york-usa,25
142818,user142818,englewood-colorado-usa,26
142819,user142819,southern pines-north carolina-usa,14
142821,user142821,starkville-mississippi-usa,32
142823,user142823,san diego-california-australia,29
142826,user142826,brookline-massachusetts-usa,26
142828,user142828,naperville-illinois-usa,33
142838,user142838,auburn-california-usa,63
142870,user142870,rio de janeiro-na-brazil,21
142871,user142871,naperville-illinois-usa,47
142889,user142889,toulouse-midi-pyrénées-france,37
142892,user142892,heidelberg-baden-wuerttemberg-germany,23
142894,user142894,renfrew-scotland-united kingdom,54
142902,user142902,brooklyn-new york-usa,35
142904,user142904,port townsend-washington-usa,34
142914,user142914,frankfurt-hessen-germany,30
142920,user142920,münchen-bayern-germany,22
142926,user142926,porto-porto-portugal,33
142932,user142932,varel-niedersachsen-germany,37
142936,user142936,richland-washington-usa,25
142942,user142942,palma de mallorca-illes balears-spain,50
142947,user142947,tualatin-oregon-usa,16
142948,user142948,portland-maine-usa,30
142969,user142969,dunedin-n/a-new zealand,16
142970,user142970,l mesa-california-usa,17
142973,user142973,toronto-ontario-canada,8
142974,user142974,winnipeg-manitoba-canada,25
142977,user142977,inkster-michigan-usa,24
142978,user142978,vancouver-washington-usa,36
142982,user142982,front royal-virginia-usa,28
142985,user142985,suisun-california-usa,15
143009,user143009,west salem-ohio-usa,30
143011,user143011,calgary-alberta-canada,32
143019,user143019,napa-california-usa,15
143037,user143037,dayton-ohio-usa,54
143039,user143039,miami beach-florida-usa,46
143044,user143044,jandira-são paulo-brazil,33
143050,user143050,jamieson-victoria-australia,51
143055,user143055,lauchhammer-brandenburg-germany,19
143057,user143057,dresden-sachsen-germany,30
143059,user143059,feldafing-bayern-germany,39
143062,user143062,berlin-berlin-germany,37
143065,user143065,trumbull-connecticut-usa,13
143077,user143077,schwenksville-pennsylvania-usa,19
143079,user143079,hibaldstow-england-united kingdom,37
143083,user143083,mentor-ohio-usa,18
143099,user143099,pforzheim-baden-württemberg-germany,24
143103,user143103,bremerhaven-bremen-germany,34
143104,user143104,liberty-missouri-usa,20
143108,user143108,cologne-nordrhein-westfalen-germany,31
143115,user143115,nijmegen-gelderland-netherlands,21
143118,user143118,gainesville-florida-usa,42
143121,user143121,coeur d alene-idaho-usa,66
143125,user143125,hannover-germany,35
143132,user143132,remscheid-nordrhein-westfalen-germany,23
143133,user143133,berlin-berlin-west-germany,17
143134,user143134,marion-arkansas-usa,27
143143,user143143,easton-maryland-usa,48
143144,user143144,walnut-california-usa,18
143149,user143149,columbia-,14
143157,user143157,lewiston-maine-usa,20
143163,user143163,weaverville-california-usa,26
143166,user143166,middletown-connecticut-usa,17
143172,user143172,greenville-south carolina-usa,17
143173,user143173,saskatoon-saskatchewan-canada,22
143175,user143175,blythewood-south carolina-usa,28
143189,user143189,van buren-missouri-usa,18
143199,user143199,olympia-washington-usa,29
143202,user143202,ottawa-ontario-canada,15
143208,user143208,paris-bayern-france,17
143210,user143210,orleans-,16
143214,user143214,melbourne-victoria-australia,47
143218,user143218,tampa-florida-usa,13
143220,user143220,baltimore-maryland-usa,30
143225,user143225,little rock-arkansas-usa,51
143236,user143236,maryland heights-missouri-usa,46
143239,user143239,toronto-ontario-canada,36
143244,user143244,san jose-california-usa,17
143246,user143246,st. peters-missouri-usa,12
143253,user143253,dyersburg-tennessee-usa,27
143259,user143259,kissimmee-florida-usa,50
143267,user143267,fredonia-new york-usa,22
143271,user143271,calgary-alberta-canada,40
143278,user143278,gosford-new south wales-australia,24
143286,user143286,pontevedra-galicia-spain,23
143289,user143289,omaha-nebraska-united kingdom,27
143294,user143294,st. louis-missouri-usa,42
143295,user143295,woodbridge-virginia-usa,18
143297,user143297,fort worth-texas-usa,28
143298,user143298,clovis-california-usa,40
143301,user143301,a town-iowa-usa,14
143302,user143302,vallejo-california,31
143308,user143308,london-ontario-canada,36
143314,user143314,auckland-n/a-new zealand,25
143319,user143319,buchanan-michigan-usa,46
143322,user143322,howell-new jersey-usa,31
143323,user143323,santa barbara-california-usa,55
143328,user143328,lebanon-pennsylvania-usa,23
143338,user143338,washington-dc-usa,25
143342,user143342,krum-texas-usa,35
143349,user143349,new orleans-louisiana-usa,27
143353,user143353,hartland-new brunswick-canada,51
143355,user143355,pavia-lombardia-italy,29
143357,user143357,norwich-england-united kingdom,45
143370,user143370,armstrong-british columbia-canada,54
143375,user143375,lake ann-michigan-usa,22
143383,user143383,berlin-berlin-germany,21
143386,user143386,winthrop-maine-usa,67
143397,user143397,hermiston-oregon-usa,41
143402,user143402,perth-ontario-canada,58
143405,user143405,simcoe-ontario-canada,26
143411,user143411,west mifflin-pennsylvania-usa,57
143415,user143415,bellingham-washington-usa,50
143416,user143416,preston-lancashire-united kingdom,38
143427,user143427,savannah-georgia-usa,24
143429,user143429,portland-oregon-usa,49
143431,user143431,west bridgewater-massachusetts-usa,54
143436,user143436,lohmar-nordrhein-westfalen-germany,13
143445,user143445,denver-colorado-usa,26
143454,user143454,seattle-washington-usa,16
143455,user143455,adairsville-,43
143457,user143457,heidelberg heights-victoria-australia,35
143461,user143461,long beach-california-usa,64
143467,user143467,meadow lake-saskatchewan-canada,15
143478,user143478,redding-california-usa,72
143480,user143480,marseille-\n/a\-france,24
143487,user143487,lincoln-england-united kingdom,55
143488,user143488,olympia-washington-usa,31
143495,user143495,toronto-ontario-canada,29
143497,user143497,oakland-california-usa,36
143503,user143503,karlsruhe-baden-wuerttemberg-germany,71
143507,user143507,kuala lumpur-federal territory-malaysia,30
143521,user143521,paris-paris-france,28
143527,user143527,warren-new jersey-usa,18
143528,user143528,santa paula-california-usa,23
143529,user143529,ulm-baden-wuerttemberg-germany,51
143535,user143535,worcester-massachusetts-usa,56
143569,user143569,burnaby-british columbia-canada,45
143571,user143571,bellingham-washington-usa,1
143576,user143576,woodhaven-new york-usa,53
143587,user143587,oak park-california-usa,34
143590,user143590,atlantic city-new jersey-usa,51
143594,user143594,washington-missouri-usa,55
143595,user143595,belgrade-montana-usa,50
143612,user143612,allendale-new jersey-usa,35
143613,user143613,tampa-florida-usa,43
143617,user143617,rice lake-wisconsin-usa,49
143618,user143618,karlsruhe-baden-wuerttemberg-germany,36
143624,user143624,wheeling-west virginia-usa,46
143631,user143631,san antonio-texas-usa,38
143639,user143639,yukon-oklahoma-usa,51
143641,user143641,portland-oregon-usa,59
143647,user143647,teaneck-new jersey-usa,38
143649,user143649,royersford-pennsylvania-usa,23
143651,user143651,minneapolis-minnesota-usa,34
143659,user143659,amboy-washington-usa,52
143667,user143667,toledo-ohio-usa,51
143668,user143668,binghamton-new york-usa,33
143672,user143672,paramus-new jersey-usa,54
143676,user143676,albany-oregon-usa,40
143681,user143681,velgast-mecklenburg-vorpommern-germany,15
143682,user143682,edmonton-alberta-canada,51
143683,user143683,cincinnati-ohio-usa,48
143685,user143685,river falls-wisconsin-usa,56
143686,user143686,rockaway beach-oregon-usa,58
143695,user143695,islip-new york-usa,50
143699,user143699,happy camp-california-usa,52
143705,user143705,murray-kentucky-usa,55
143712,user143712,dewitt-new york-usa,64
143713,user143713,idon`t want info on web-maryland-usa,52
143715,user143715,chicago-illinois-usa,32
143725,user143725,olympia-washington-usa,37
143726,user143726,rochester-new york-usa,63
143730,user143730,brooklyn-new york-usa,40
143732,user143732,edmonton-alberta-canada,63
143749,user143749,great lakes-illinois,44
143751,user143751,winnipeg-manitoba-canada,43
143756,user143756,merrimack-new hampshire-usa,25
143762,user143762,knivsta-n/a-sweden,43
143771,user143771,tulsa-oklahoma-usa,37
143772,user143772,coral cables-florida-usa,51
143773,user143773,cincinnati-ohio-usa,34
143781,user143781,ann arbor-michigan-usa,48
143792,user143792,nottingham-england-united kingdom,25
143796,user143796,bern-bern-switzerland,28
143799,user143799,napa-california-usa,15
143802,user143802,durango-colorado-usa,22
143804,user143804,dartmouth-nova scotia-canada,21
143805,user143805,nags head-north carolina-usa,22
143806,user143806,wick-scotland-united kingdom,28
143807,user143807,novi-michigan-usa,23
143809,user143809,evanston-illinois-usa,21
143811,user143811,liberty-tennessee-usa,18
143814,user143814,corning-new york-usa,43
143820,user143820,aloha-oregon-usa,21
143827,user143827,lexington-kentucky-usa,20
143832,user143832,hertfordshire-watford-united kingdom,28
143836,user143836,gonzales-louisiana-usa,16
143837,user143837,san antonio-texas-usa,28
143839,user143839,sidell-illinois-usa,21
143843,user143843,hamburg-norddeutschland-germany,26
143847,user143847,york-pennsylvania-usa,52
143854,user143854,hove-england-united kingdom,32
143860,user143860,paignton-england-united kingdom,47
143862,user143862,vetralla-lazio-italy,52
143866,user143866,ramstein ab-rheinland-pfalz-germany,48
143867,user143867,okanogan-british columbia-canada,14
143874,user143874,st-prosper-quebec-canada,54
143875,user143875,albuquerque-new mexico-usa,29
143879,user143879,houten-utrecht-netherlands,34
143886,user143886,san francisco-california-usa,30
143908,user143908,edmonton-alberta-canada,29
143909,user143909,wuppertal-nordrhein-westfalen-germany,26
143911,user143911,claremont-california-usa,63
143916,user143916,shell rock-iowa-usa,52
143920,user143920,olympia-washington-usa,28
143932,user143932,orlando-florida-usa,13
143957,user143957,marianna-florida-usa,52
143963,user143963,karlsruhe-baden-wuerttemberg-germany,32
143964,user143964,chardon-ohio-usa,26
143965,user143965,glenview-illinois-usa,31
143966,user143966,sacramento-california-usa,27
143968,user143968,wesley chapel-florida-usa,39
143971,user143971,watford-england-united kingdom,54
143976,user143976,grand blanc-michigan-usa,42
143992,user143992,amadora-lisboa-portugal,53
143993,user143993,düsseldorf-nordrhein-westfalen-germany,56
144001,user144001,bandelstorf--germany,42
144004,user144004,adelaide-south australia-australia,53
144010,user144010,egg harbor-new jersey-usa,51
144012,user144012,herkimer-new york-usa,18
144013,user144013,falkirk-scotland-united kingdom,29
144015,user144015,genova-,24
144021,user144021,bellingham-washington-usa,21
144024,user144024,marseille-france-france,42
144038,user144038,columbia-missouri-usa,49
144042,user144042,east windsor-new jersey-usa,47
144045,user144045,palo alto-california-usa,40
144061,user144061,oxford-ohio-usa,20
144062,user144062,stow-massachusetts-usa,16
144072,user144072,mission viejo-california-usa,28
144078,user144078,boise-idaho-usa,52
144080,user144080,gaithersburg-maryland-usa,39
144100,user144100,bs as-bs as-argentina,23
144105,user144105,glenview-illinois-usa,38
