UserID,User-name,Location,Age
17658,name17658,usa,37
17660,name17660,germany,26
17661,name17661,canada,44
17663,name17663,usa,27
17668,name17668,united_kingdom,28
1767,name1767,canada,25
17670,name17670,united_kingdom,30
17677,name17677,usa,55
17681,name17681,usa,25
17682,name17682,usa,0
17684,name17684,united_kingdom,19
17687,name17687,united_kingdom,40
17688,name17688,usa,66
1769,name1769,germany,40
17691,name17691,usa,44
17692,name17692,france,38
17697,name17697,usa,40
17698,name17698,australia,67
17702,name17702,usa,34
17704,name17704,united_kingdom,23
17705,name17705,usa,24
17706,name17706,usa,18
1771,name1771,canada,32
17710,name17710,usa,48
17717,name17717,united_kingdom,42
17719,name17719,usa,36
17720,name17720,usa,51
17728,name17728,spain,23
17729,name17729,usa,25
1773,name1773,usa,22
17731,name17731,usa,35
17733,name17733,canada,26
17740,name17740,canada,21
17742,name17742,canada,83
17747,name17747,usa,73
17748,name17748,australia,15
17759,name17759,australia,41
1776,name1776,spain,32
17765,name17765,usa,42
17779,name17779,germany,33
17781,name17781,united_kingdom,53
17782,name17782,usa,27
17792,name17792,usa,44
17795,name17795,usa,28
17805,name17805,germany,20
17808,name17808,usa,15
17810,name17810,usa,19
17812,name17812,usa,43
17813,name17813,usa,25
17823,name17823,germany,36
17824,name17824,usa,18
17825,name17825,united_kingdom,28
1783,name1783,usa,23
17831,name17831,usa,52
17834,name17834,canada,21
17837,name17837,usa,50
17841,name17841,usa,46
17845,name17845,canada,49
17847,name17847,usa,15
17848,name17848,germany,56
17849,name17849,usa,43
17851,name17851,usa,60
17856,name17856,canada,38
17857,name17857,united_kingdom,35
17867,name17867,canada,20
17869,name17869,usa,48
1787,name1787,usa,45
17872,name17872,canada,23
17879,name17879,usa,24
1788,name1788,canada,35
17884,name17884,usa,24
17886,name17886,usa,28
17888,name17888,canada,62
1789,name1789,usa,36
17891,name17891,usa,58
17892,name17892,usa,0
17899,name17899,usa,21
17901,name17901,usa,0
17905,name17905,germany,27
17916,name17916,spain,50
17924,name17924,usa,57
17926,name17926,austria,41
1793,name1793,spain,26
17933,name17933,spain,35
17946,name17946,canada,25
17947,name17947,usa,55
17962,name17962,australia,28
17963,name17963,usa,2
17964,name17964,usa,56
17967,name17967,usa,35
17970,name17970,usa,20
17975,name17975,usa,45
17977,name17977,usa,39
17982,name17982,usa,53
17984,name17984,usa,54
17988,name17988,united_kingdom,29
17989,name17989,canada,39
17993,name17993,germany,20
17994,name17994,spain,26
17997,name17997,usa,55
17999,name17999,usa,32
18005,name18005,canada,60
18006,name18006,usa,63
18011,name18011,usa,57
18016,name18016,usa,37
18021,name18021,usa,51
18032,name18032,usa,21
18033,name18033,germany,25
18034,name18034,usa,58
18036,name18036,usa,31
18037,name18037,usa,50
18040,name18040,usa,36
18044,name18044,usa,21
18048,name18048,usa,39
18051,name18051,usa,53
18056,name18056,usa,56
18057,name18057,usa,73
18059,name18059,usa,31
1806,name1806,united_kingdom,21
18060,name18060,usa,24
18061,name18061,usa,42
18062,name18062,usa,38
18066,name18066,netherlands,29
18067,name18067,usa,29
18075,name18075,usa,18
18082,name18082,usa,52
18083,name18083,usa,17
18084,name18084,usa,33
18085,name18085,usa,39
18086,name18086,usa,54
1809,name1809,usa,28
18091,name18091,united_kingdom,18
18094,name18094,usa,22
18098,name18098,germany,49
18099,name18099,usa,51
181,name181,spain,15
1810,name1810,usa,33
18101,name18101,france,27
18105,name18105,usa,26
1811,name1811,usa,28
18116,name18116,united_kingdom,54
18117,name18117,usa,52
18121,name18121,usa,19
18126,name18126,usa,23
18132,name18132,usa,54
18133,name18133,usa,39
18134,name18134,usa,30
1814,name1814,usa,28
18146,name18146,usa,37
18153,name18153,usa,20
18159,name18159,usa,26
18161,name18161,usa,34
18163,name18163,australia,34
18164,name18164,usa,68
18171,name18171,united_kingdom,42
18179,name18179,canada,47
1818,name1818,france,27
18180,name18180,france,42
18181,name18181,usa,21
18182,name18182,canada,11
18187,name18187,usa,24
18192,name18192,usa,33
182,name182,usa,19
18202,name18202,germany,34
18204,name18204,united_kingdom,28
18205,name18205,usa,26
18211,name18211,usa,25
18213,name18213,usa,44
18214,name18214,usa,64
18216,name18216,spain,26
18217,name18217,usa,16
18219,name18219,usa,38
1822,name1822,usa,23
18237,name18237,canada,22
18239,name18239,canada,24
18248,name18248,australia,45
18254,name18254,usa,39
18256,name18256,usa,35
1826,name1826,canada,36
18263,name18263,usa,11
18264,name18264,germany,26
18265,name18265,australia,24
1827,name1827,portugal,18
18274,name18274,usa,52
18278,name18278,usa,33
18281,name18281,spain,16
18288,name18288,usa,69
18289,name18289,canada,23
18292,name18292,usa,69
18295,name18295,germany,47
18311,name18311,usa,22
18312,name18312,usa,48
18318,name18318,usa,49
18319,name18319,germany,39
18321,name18321,usa,30
18326,name18326,usa,35
18330,name18330,canada,25
18334,name18334,usa,49
18336,name18336,germany,27
1834,name1834,germany,37
18340,name18340,canada,46
18341,name18341,malaysia,15
18347,name18347,usa,38
18348,name18348,usa,25
18353,name18353,france,53
18356,name18356,usa,34
18370,name18370,usa,38
18374,name18374,united_kingdom,37
1838,name1838,usa,14
18381,name18381,usa,43
18386,name18386,united_kingdom,39
18388,name18388,canada,44
18394,name18394,usa,53
18397,name18397,germany,48
18398,name18398,usa,40
184,name184,usa,41
1840,name1840,canada,69
18401,name18401,usa,51
18427,name18427,usa,17
18429,name18429,spain,58
18430,name18430,usa,49
18435,name18435,australia,32
1844,name1844,usa,39
18441,name18441,usa,53
18444,name18444,canada,30
18446,name18446,portugal,47
18449,name18449,usa,60
1845,name1845,usa,63
18455,name18455,usa,31
18459,name18459,usa,26
1846,name1846,canada,17
18460,name18460,usa,36
18468,name18468,canada,27
18469,name18469,usa,18
18472,name18472,usa,58
18476,name18476,australia,15
18480,name18480,germany,65
18484,name18484,usa,33
18485,name18485,usa,16
1849,name1849,spain,20
18492,name18492,usa,40
18493,name18493,usa,31
18494,name18494,usa,35
185,name185,usa,51
18502,name18502,australia,47
18504,name18504,australia,23
18507,name18507,switzerland,32
1851,name1851,usa,14
18516,name18516,usa,49
18518,name18518,united_kingdom,27
18521,name18521,usa,52
18522,name18522,canada,13
18527,name18527,canada,17
18530,name18530,united_kingdom,26
18537,name18537,usa,28
18544,name18544,usa,45
18545,name18545,switzerland,37
18547,name18547,usa,21
18549,name18549,usa,31
1855,name1855,usa,45
18555,name18555,usa,24
18570,name18570,switzerland,20
18574,name18574,usa,24
18577,name18577,usa,16
18580,name18580,usa,29
18583,name18583,canada,27
18590,name18590,usa,33
18593,name18593,usa,44
1860,name1860,usa,39
18602,name18602,united_kingdom,22
18603,name18603,usa,44
18608,name18608,usa,36
1861,name1861,united_kingdom,34
18621,name18621,germany,28
18623,name18623,usa,32
18629,name18629,new_zealand,40
18645,name18645,usa,24
18646,name18646,spain,37
18647,name18647,usa,14
18648,name18648,usa,51
18649,name18649,germany,31
18654,name18654,usa,36
18660,name18660,france,32
18662,name18662,usa,53
18663,name18663,germany,26
18664,name18664,usa,39
18669,name18669,usa,25
18670,name18670,usa,58
18674,name18674,germany,34
18675,name18675,usa,59
18677,name18677,spain,28
18680,name18680,usa,33
18682,name18682,usa,24
18686,name18686,usa,43
18689,name18689,usa,26
18690,name18690,usa,26
18693,name18693,usa,34
18694,name18694,usa,33
18695,name18695,usa,33
1870,name1870,spain,37
18700,name18700,usa,54
18706,name18706,usa,56
18715,name18715,usa,35
18717,name18717,usa,45
18719,name18719,germany,30
1872,name1872,usa,53
18735,name18735,usa,27
18739,name18739,usa,42
1874,name1874,usa,18
18742,name18742,germany,24
18743,name18743,usa,50
18744,name18744,usa,38
18745,name18745,usa,23
18747,name18747,usa,36
18756,name18756,usa,30
18758,name18758,new_zealand,31
18764,name18764,germany,48
18765,name18765,usa,34
18767,name18767,usa,28
18776,name18776,usa,50
18779,name18779,usa,31
1878,name1878,usa,38
18780,name18780,usa,36
18783,name18783,usa,58
18784,name18784,usa,66
1879,name1879,usa,32
18797,name18797,usa,42
18801,name18801,canada,34
18802,name18802,usa,63
18803,name18803,usa,63
18804,name18804,spain,17
18806,name18806,usa,43
18810,name18810,usa,29
18811,name18811,usa,29
18813,name18813,usa,45
18816,name18816,usa,27
18818,name18818,germany,29
18825,name18825,united_kingdom,54
18827,name18827,usa,43
18828,name18828,germany,19
18830,name18830,canada,35
18831,name18831,usa,44
18836,name18836,australia,23
18838,name18838,canada,60
18839,name18839,canada,42
18840,name18840,usa,35
18846,name18846,netherlands,38
18851,name18851,australia,16
18859,name18859,usa,49
1886,name1886,usa,50
18863,name18863,usa,28
18865,name18865,usa,27
18867,name18867,spain,39
18877,name18877,spain,30
18880,name18880,usa,14
18883,name18883,united_kingdom,19
18885,name18885,germany,26
18888,name18888,usa,22
1889,name1889,spain,20
18891,name18891,usa,43
18893,name18893,usa,33
18896,name18896,usa,20
18899,name18899,usa,56
18905,name18905,usa,24
1891,name1891,usa,37
18911,name18911,usa,43
18912,name18912,canada,23
1892,name1892,usa,23
18923,name18923,usa,27
18924,name18924,usa,46
18933,name18933,usa,20
18935,name18935,usa,46
18937,name18937,usa,62
18944,name18944,canada,33
18945,name18945,australia,60
18948,name18948,canada,43
18949,name18949,usa,41
18950,name18950,canada,22
18955,name18955,australia,70
18956,name18956,usa,63
1896,name1896,mexico,42
18964,name18964,usa,44
1897,name1897,usa,30
18975,name18975,usa,32
18976,name18976,usa,20
18980,name18980,usa,31
18981,name18981,usa,47
18987,name18987,usa,43
18988,name18988,italy,35
18999,name18999,usa,35
19015,name19015,usa,55
19019,name19019,united_kingdom,37
1902,name1902,usa,25
19021,name19021,united_kingdom,39
19026,name19026,portugal,50
19029,name19029,usa,24
19035,name19035,usa,34
19036,name19036,usa,52
19037,name19037,france,32
19038,name19038,netherlands,26
19043,name19043,usa,71
19048,name19048,canada,32
1905,name1905,usa,39
19056,name19056,usa,52
19059,name19059,usa,35
19060,name19060,usa,61
19064,name19064,usa,28
19065,name19065,usa,43
19066,name19066,india,31
19068,name19068,usa,64
19071,name19071,usa,49
19075,name19075,usa,28
19084,name19084,usa,52
19088,name19088,usa,38
19092,name19092,australia,29
19093,name19093,usa,28
19100,name19100,usa,44
19102,name19102,germany,35
19103,name19103,usa,45
19104,name19104,usa,1
19109,name19109,canada,57
19112,name19112,usa,47
19114,name19114,usa,41
19117,name19117,usa,34
19118,name19118,usa,22
19124,name19124,usa,48
19125,name19125,canada,37
19128,name19128,united_kingdom,35
19129,name19129,usa,27
19130,name19130,usa,34
19132,name19132,usa,45
19134,name19134,usa,36
1914,name1914,usa,16
19140,name19140,australia,41
19141,name19141,australia,13
19142,name19142,usa,41
19146,name19146,usa,50
1915,name1915,usa,68
19152,name19152,usa,67
19155,name19155,italy,34
19158,name19158,usa,58
19162,name19162,usa,14
19175,name19175,canada,47
19177,name19177,usa,18
19178,name19178,usa,47
1918,name1918,canada,35
19189,name19189,usa,48
19192,name19192,usa,44
19194,name19194,canada,47
19195,name19195,usa,18
19197,name19197,usa,34
19198,name19198,usa,31
19199,name19199,usa,58
19200,name19200,usa,31
19208,name19208,usa,39
1921,name1921,australia,31
19212,name19212,usa,47
19216,name19216,usa,32
19217,name19217,usa,54
19218,name19218,usa,63
19221,name19221,usa,56
19225,name19225,usa,41
1923,name1923,united_kingdom,61
19232,name19232,portugal,21
19233,name19233,usa,37
19236,name19236,usa,33
19238,name19238,usa,45
19240,name19240,usa,48
19249,name19249,united_kingdom,36
19255,name19255,usa,50
19256,name19256,usa,27
19257,name19257,germany,38
1926,name1926,usa,37
19271,name19271,france,16
19273,name19273,usa,33
19276,name19276,usa,34
19277,name19277,usa,40
19278,name19278,usa,31
19282,name19282,germany,51
19286,name19286,usa,19
19289,name19289,italy,18
19301,name19301,usa,41
19305,name19305,portugal,28
1931,name1931,usa,36
19312,name19312,australia,46
19319,name19319,usa,60
19322,name19322,usa,25
19325,name19325,usa,22
19326,name19326,usa,20
19331,name19331,united_kingdom,36
19334,name19334,usa,42
19336,name19336,canada,9
19344,name19344,canada,39
19346,name19346,usa,56
1935,name1935,belgium,26
19350,name19350,usa,21
19353,name19353,spain,28
19355,name19355,canada,16
1936,name1936,usa,42
19361,name19361,usa,51
1937,name1937,australia,39
19372,name19372,usa,26
19377,name19377,france,23
19379,name19379,usa,35
19385,name19385,usa,61
19386,name19386,canada,34
19391,name19391,usa,46
19393,name19393,usa,28
19394,name19394,usa,15
19396,name19396,usa,25
19401,name19401,usa,25
19408,name19408,usa,29
19409,name19409,malaysia,29
1941,name1941,usa,21
19410,name19410,portugal,22
1942,name1942,australia,29
19424,name19424,canada,44
19433,name19433,usa,38
19437,name19437,usa,65
19439,name19439,usa,47
19446,name19446,canada,55
19448,name19448,united_kingdom,31
19451,name19451,usa,40
19456,name19456,united_kingdom,23
19457,name19457,italy,58
19461,name19461,usa,31
19469,name19469,usa,25
1947,name1947,usa,15
19470,name19470,usa,15
19476,name19476,germany,39
19477,name19477,usa,42
19478,name19478,usa,31
19479,name19479,spain,39
19482,name19482,usa,24
19484,name19484,usa,46
19487,name19487,united_kingdom,52
19490,name19490,usa,25
19492,name19492,usa,66
19499,name19499,usa,49
195,name195,usa,38
19502,name19502,usa,43
19503,name19503,usa,26
19504,name19504,usa,50
19515,name19515,usa,43
19518,name19518,usa,70
19519,name19519,usa,38
19522,name19522,canada,27
19525,name19525,usa,53
19526,name19526,usa,18
1953,name1953,canada,26
19532,name19532,germany,56
19535,name19535,usa,17
19536,name19536,usa,24
19543,name19543,usa,38
19544,name19544,switzerland,36
19550,name19550,usa,24
19552,name19552,germany,22
19553,name19553,usa,56
1956,name1956,usa,0
19560,name19560,australia,26
19563,name19563,united_kingdom,49
19565,name19565,portugal,27
19569,name19569,usa,36
1957,name1957,spain,22
19572,name19572,france,17
19580,name19580,canada,24
19581,name19581,canada,31
19585,name19585,usa,22
19589,name19589,usa,28
19591,name19591,usa,14
19593,name19593,usa,22
19601,name19601,france,54
19607,name19607,united_kingdom,42
19613,name19613,canada,14
19615,name19615,united_kingdom,22
19620,name19620,usa,52
19621,name19621,usa,48
19623,name19623,usa,46
19626,name19626,usa,23
19627,name19627,usa,16
1963,name1963,australia,60
19634,name19634,usa,27
19637,name19637,usa,54
19640,name19640,usa,34
19641,name19641,usa,50
19659,name19659,usa,52
19664,name19664,usa,32
19666,name19666,australia,35
19667,name19667,australia,24
19672,name19672,usa,47
19676,name19676,usa,32
19679,name19679,usa,46
1968,name1968,usa,40
19682,name19682,canada,37
1969,name1969,usa,56
19691,name19691,usa,32
19693,name19693,usa,48
19694,name19694,usa,14
19697,name19697,usa,36
19700,name19700,usa,38
19705,name19705,usa,40
19706,name19706,italy,29
19707,name19707,usa,29
19711,name19711,usa,54
19712,name19712,germany,19
19715,name19715,usa,41
19717,name19717,usa,22
19719,name19719,australia,25
1972,name1972,usa,46
19723,name19723,usa,19
19727,name19727,new_zealand,57
19733,name19733,usa,68
19736,name19736,usa,23
1974,name1974,usa,16
19745,name19745,usa,37
19746,name19746,usa,36
19752,name19752,belgium,27
19753,name19753,usa,56
19758,name19758,usa,25
1976,name1976,switzerland,35
19762,name19762,usa,56
19765,name19765,usa,40
19767,name19767,usa,29
1977,name1977,usa,35
19771,name19771,usa,36
19778,name19778,usa,14
19782,name19782,usa,50
19796,name19796,usa,55
19800,name19800,usa,33
19803,name19803,germany,47
19809,name19809,usa,56
19812,name19812,united_kingdom,29
19825,name19825,usa,36
19827,name19827,usa,44
19830,name19830,brazil,32
19832,name19832,usa,33
19833,name19833,usa,36
19838,name19838,new_zealand,32
19839,name19839,usa,20
19840,name19840,usa,54
19846,name19846,usa,25
19847,name19847,usa,46
19855,name19855,usa,65
1986,name1986,canada,27
19863,name19863,usa,39
19869,name19869,usa,37
19874,name19874,usa,28
19876,name19876,usa,44
19879,name19879,canada,29
19881,name19881,usa,24
19885,name19885,spain,30
19887,name19887,usa,52
1989,name1989,usa,54
19894,name19894,usa,61
19898,name19898,canada,35
1991,name1991,usa,30
19910,name19910,usa,40
19924,name19924,usa,45
19931,name19931,usa,19
19932,name19932,usa,31
19935,name19935,usa,18
19939,name19939,usa,35
1994,name1994,australia,32
19946,name19946,usa,58
19949,name19949,usa,49
19953,name19953,usa,28
19954,name19954,france,26
19955,name19955,france,93
19958,name19958,usa,1
19968,name19968,usa,33
19972,name19972,usa,33
19975,name19975,germany,28
19977,name19977,usa,23
19991,name19991,usa,31
19992,name19992,united_kingdom,23
19996,name19996,usa,64
19998,name19998,usa,30
2000,name2000,usa,55
2004,name2004,united_kingdom,24
201,name201,spain,22
2010,name2010,australia,21
202,name202,spain,28
2021,name2021,usa,39
2024,name2024,usa,42
2031,name2031,usa,38
2032,name2032,united_kingdom,36
2045,name2045,usa,24
2047,name2047,usa,49
2060,name2060,canada,50
2066,name2066,usa,56
2068,name2068,spain,23
2071,name2071,usa,73
2074,name2074,canada,31
2082,name2082,usa,18
2086,name2086,germany,28
2087,name2087,united_kingdom,37
2089,name2089,usa,40
2092,name2092,usa,45
2096,name2096,usa,52
2098,name2098,usa,27
2103,name2103,usa,28
2109,name2109,united_kingdom,37
2115,name2115,australia,29
2119,name2119,usa,36
2120,name2120,canada,29
2125,name2125,usa,66
2128,name2128,canada,65
2133,name2133,usa,40
2135,name2135,germany,24
2136,name2136,canada,57
2137,name2137,usa,29
214,name214,usa,28
2140,name2140,usa,42
2141,name2141,usa,24
2145,name2145,germany,26
2149,name2149,usa,22
2163,name2163,usa,24
2164,name2164,usa,30
2167,name2167,canada,16
2170,name2170,usa,35
2180,name2180,italy,23
2183,name2183,usa,31
2185,name2185,portugal,31
2191,name2191,usa,27
2194,name2194,united_kingdom,27
2197,name2197,usa,34
220,name220,united_kingdom,50
2203,name2203,usa,64
2206,name2206,usa,45
2208,name2208,usa,36
2211,name2211,usa,19
2213,name2213,canada,31
2215,name2215,usa,42
2217,name2217,canada,27
2224,name2224,usa,62
2227,name2227,usa,65
2239,name2239,usa,45
2240,name2240,usa,15
2242,name2242,usa,25
2247,name2247,canada,52
2248,name2248,australia,29
2253,name2253,usa,28
2254,name2254,usa,38
226,name226,germany,34
2260,name2260,usa,61
2261,name2261,usa,47
2276,name2276,germany,42
2277,name2277,canada,22
2284,name2284,usa,25
2287,name2287,usa,31
2292,name2292,australia,45
230,name230,usa,55
2304,name2304,usa,35
2310,name2310,united_kingdom,28
2313,name2313,usa,45
2314,name2314,usa,63
2315,name2315,usa,32
2317,name2317,usa,32
2318,name2318,canada,34
2319,name2319,usa,72
232,name232,usa,38
2322,name2322,canada,20
2325,name2325,usa,25
233,name233,united_kingdom,30
2337,name2337,usa,39
2340,name2340,netherlands,39
2341,name2341,usa,36
2344,name2344,usa,42
2348,name2348,germany,42
2356,name2356,usa,23
237,name237,usa,33
2371,name2371,usa,30
2377,name2377,usa,33
2382,name2382,germany,35
2390,name2390,switzerland,33
2393,name2393,usa,24
2399,name2399,canada,32
2402,name2402,usa,51
241,name241,italy,47
2410,name2410,usa,26
2411,name2411,usa,38
2416,name2416,spain,0
2420,name2420,usa,34
2422,name2422,usa,23
2425,name2425,usa,47
2428,name2428,australia,29
2430,name2430,australia,14
2431,name2431,canada,40
2452,name2452,canada,32
2455,name2455,usa,47
2457,name2457,usa,73
2459,name2459,usa,16
246,name246,germany,19
2462,name2462,usa,38
2463,name2463,usa,39
2465,name2465,usa,25
2478,name2478,united_kingdom,16
2480,name2480,australia,40
2482,name2482,usa,42
2483,name2483,usa,17
2487,name2487,usa,17
2492,name2492,united_kingdom,23
2494,name2494,france,36
2496,name2496,usa,24
25,name25,usa,16
2500,name2500,usa,58
2501,name2501,usa,57
2517,name2517,usa,24
252,name252,united_kingdom,30
2522,name2522,usa,25
2523,name2523,usa,48
2525,name2525,usa,49
2526,name2526,canada,19
2528,name2528,usa,14
2529,name2529,usa,50
253,name253,germany,27
2536,name2536,australia,23
254,name254,usa,31
2541,name2541,usa,35
255,name255,usa,51
2552,name2552,usa,46
2555,name2555,usa,41
2563,name2563,usa,44
2569,name2569,usa,68
2570,name2570,united_kingdom,26
2573,name2573,usa,42
2576,name2576,united_kingdom,25
2577,name2577,usa,24
2578,name2578,usa,52
2581,name2581,usa,19
2582,name2582,usa,45
2583,name2583,usa,19
2586,name2586,usa,39
2588,name2588,usa,18
2590,name2590,usa,16
2594,name2594,usa,29
2595,name2595,usa,34
2599,name2599,usa,44
2600,name2600,canada,29
2601,name2601,usa,46
2604,name2604,usa,23
2605,name2605,united_kingdom,24
2608,name2608,usa,70
2609,name2609,australia,20
2610,name2610,united_kingdom,28
2614,name2614,usa,37
2616,name2616,usa,45
2618,name2618,usa,32
262,name262,spain,19
2620,name2620,usa,20
2623,name2623,usa,37
2627,name2627,usa,47
2629,name2629,united_kingdom,34
263,name263,canada,44
2634,name2634,usa,18
2646,name2646,usa,34
265,name265,canada,20
2656,name2656,united_kingdom,36
2665,name2665,usa,15
267,name267,usa,28
2672,name2672,usa,36
2675,name2675,italy,39
2694,name2694,australia,67
27,name27,usa,18
2704,name2704,usa,42
2716,name2716,usa,38
2717,name2717,australia,34
2718,name2718,usa,22
272,name272,usa,58
2720,name2720,usa,38
2723,name2723,usa,37
2724,name2724,australia,15
2739,name2739,france,24
2742,name2742,spain,49
2749,name2749,usa,24
275,name275,usa,66
2753,name2753,usa,24
2756,name2756,usa,35
2762,name2762,usa,27
2764,name2764,usa,57
2770,name2770,usa,30
2771,name2771,usa,13
2773,name2773,usa,27
2778,name2778,canada,40
2786,name2786,usa,27
2787,name2787,usa,38
279,name279,australia,32
2791,name2791,united_kingdom,16
2795,name2795,usa,33
2796,name2796,usa,39
2804,name2804,australia,31
2805,name2805,usa,34
2806,name2806,usa,20
2810,name2810,canada,49
2816,name2816,usa,44
2817,name2817,usa,36
2818,name2818,usa,18
2822,name2822,germany,37
2824,name2824,australia,44
2828,name2828,usa,28
2829,name2829,usa,33
2833,name2833,usa,45
2839,name2839,usa,29
2840,name2840,usa,70
2842,name2842,usa,15
2845,name2845,germany,20
2846,name2846,usa,21
2851,name2851,germany,28
2852,name2852,usa,37
2861,name2861,usa,56
2862,name2862,united_kingdom,23
2863,name2863,usa,27
2866,name2866,canada,29
2868,name2868,united_kingdom,61
287,name287,usa,17
2870,name2870,france,17
2878,name2878,united_kingdom,40
2881,name2881,usa,21
2882,name2882,usa,53
2885,name2885,usa,22
2894,name2894,canada,34
2899,name2899,france,18
29,name29,spain,33
2900,name2900,usa,32
2905,name2905,united_kingdom,27
2907,name2907,usa,50
2908,name2908,spain,18
291,name291,canada,49
2910,name2910,usa,46
2914,name2914,usa,29
2915,name2915,usa,30
2916,name2916,canada,45
2921,name2921,germany,25
2924,name2924,usa,29
2926,name2926,usa,23
2934,name2934,canada,36
2937,name2937,germany,24
2939,name2939,united_kingdom,36
294,name294,usa,29
295,name295,usa,23
2950,name2950,usa,34
2960,name2960,usa,37
2964,name2964,united_kingdom,40
2968,name2968,usa,44
2973,name2973,usa,43
2974,name2974,united_kingdom,46
2979,name2979,canada,16
2990,name2990,usa,43
3,name3,usa,24
30,name30,usa,65
3000,name3000,usa,61
3001,name3001,usa,38
3004,name3004,usa,57
301,name301,usa,31
3012,name3012,canada,48
3018,name3018,usa,43
3019,name3019,usa,49
3020,name3020,united_kingdom,19
3023,name3023,usa,36
3025,name3025,usa,54
3033,name3033,usa,43
3035,name3035,australia,42
3039,name3039,usa,25
3040,name3040,usa,62
305,name305,usa,60
3060,name3060,usa,62
3061,name3061,united_kingdom,43
3062,name3062,usa,36
3065,name3065,usa,25
3068,name3068,usa,55
3069,name3069,germany,21
3071,name3071,usa,53
3077,name3077,usa,74
3079,name3079,united_kingdom,30
3082,name3082,usa,53
3085,name3085,usa,15
3090,name3090,usa,16
3098,name3098,usa,57
310,name310,usa,16
3105,name3105,canada,19
3110,name3110,usa,35
3112,name3112,usa,52
3114,name3114,germany,35
3117,name3117,usa,54
3125,name3125,usa,37
3135,name3135,france,16
3137,name3137,usa,50
3143,name3143,germany,18
3149,name3149,usa,49
3150,name3150,australia,37
3154,name3154,usa,33
3170,name3170,usa,49
3174,name3174,usa,42
3175,name3175,usa,52
3179,name3179,usa,26
3180,name3180,usa,66
3188,name3188,usa,16
3190,name3190,usa,21
3191,name3191,usa,35
3192,name3192,usa,20
320,name320,usa,34
321,name321,usa,26
3213,name3213,usa,17
3229,name3229,switzerland,36
323,name323,united_kingdom,24
3233,name3233,france,44
3241,name3241,usa,33
3244,name3244,usa,69
3246,name3246,usa,63
3249,name3249,usa,47
325,name325,new_zealand,42
326,name326,united_kingdom,27
3263,name3263,usa,33
3266,name3266,usa,43
3268,name3268,usa,32
3277,name3277,usa,23
3280,name3280,usa,15
3285,name3285,united_kingdom,35
3286,name3286,usa,13
3291,name3291,usa,26
3292,name3292,usa,54
3298,name3298,spain,24
33,name33,usa,28
3304,name3304,usa,43
3305,name3305,united_kingdom,46
3306,name3306,usa,58
3307,name3307,usa,19
3309,name3309,usa,40
332,name332,spain,26
3320,name3320,usa,66
3321,name3321,usa,54
3322,name3322,united_kingdom,24
3336,name3336,usa,46
3339,name3339,usa,26
3345,name3345,spain,28
3347,name3347,germany,26
3357,name3357,usa,24
3360,name3360,usa,61
3361,name3361,usa,48
3364,name3364,usa,29
3366,name3366,canada,16
3372,name3372,usa,27
3376,name3376,canada,32
3378,name3378,usa,36
3379,name3379,usa,25
338,name338,canada,1
3380,name3380,usa,39
3385,name3385,usa,23
339,name339,canada,54
3400,name3400,united_kingdom,60
3401,name3401,usa,40
3404,name3404,united_kingdom,32
3405,name3405,new_zealand,15
3406,name3406,germany,33
3413,name3413,usa,20
3418,name3418,usa,35
3421,name3421,usa,42
3423,name3423,canada,40
3424,name3424,spain,30
3430,name3430,usa,23
3431,name3431,usa,39
3437,name3437,usa,54
3449,name3449,usa,43
3450,name3450,usa,18
3451,name3451,usa,49
3456,name3456,australia,42
346,name346,usa,61
3464,name3464,usa,23
3483,name3483,usa,33
3487,name3487,portugal,23
3491,name3491,usa,48
3496,name3496,australia,45
3497,name3497,canada,46
3498,name3498,usa,54
351,name351,usa,18
3511,name3511,usa,32
3514,name3514,spain,43
3518,name3518,united_kingdom,31
3523,name3523,usa,42
3525,name3525,usa,24
3526,name3526,usa,46
3528,name3528,usa,21
353,name353,usa,28
3534,name3534,usa,35
3542,name3542,new_zealand,25
3545,name3545,usa,39
3547,name3547,usa,51
355,name355,canada,27
3552,name3552,spain,28
3559,name3559,canada,38
356,name356,australia,72
3560,name3560,usa,36
3561,name3561,canada,25
3564,name3564,italy,26
3566,name3566,usa,23
3570,name3570,usa,33
3575,name3575,spain,29
3576,name3576,usa,49
3578,name3578,australia,36
3587,name3587,usa,51
3589,name3589,france,31
3598,name3598,canada,30
36,name36,usa,41
3601,name3601,usa,29
3604,name3604,canada,48
3607,name3607,usa,27
3608,name3608,germany,26
3615,name3615,usa,30
3617,name3617,usa,20
3628,name3628,usa,57
3629,name3629,mexico,17
3630,name3630,germany,33
3631,name3631,portugal,26
3632,name3632,new_zealand,38
3637,name3637,usa,30
3640,name3640,usa,21
3650,name3650,usa,57
3651,name3651,brazil,28
3652,name3652,germany,30
3653,name3653,usa,50
3656,name3656,usa,47
367,name367,usa,47
3670,name3670,usa,54
3671,name3671,usa,36
3674,name3674,usa,21
3676,name3676,germany,40
3679,name3679,usa,14
3680,name3680,spain,22
3682,name3682,usa,60
3683,name3683,united_kingdom,44
3688,name3688,usa,64
369,name369,france,33
3694,name3694,usa,53
3695,name3695,usa,32
3697,name3697,usa,43
3698,name3698,usa,38
3709,name3709,usa,51
3711,name3711,usa,30
3713,name3713,usa,53
3714,name3714,usa,33
3718,name3718,france,27
3726,name3726,usa,14
3728,name3728,usa,24
3731,name3731,usa,39
3735,name3735,usa,44
3736,name3736,canada,21
