ID,nonfiction,mystery,romance,fantasy,historical_fiction,classics,thriller,science_fiction,crime,young_adult,contemporary,history,biography,horror,memoir,religion,philosophy,science
2258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22581,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22582,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22585,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
22589,1,4,9,1,0,1,3,0,2,1,12,0,0,0,1,0,0,0
22592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22593,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22594,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
226,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22607,2,3,0,4,1,0,3,5,0,0,0,1,0,1,0,0,0,0
22613,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
22615,0,3,11,1,4,2,0,0,0,0,9,0,0,0,0,1,0,0
22619,3,0,2,0,3,5,0,0,0,0,0,1,1,0,1,1,1,1
22627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22629,3,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0
22630,2,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
22632,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22634,2,0,1,6,3,3,0,5,0,1,0,2,0,1,1,0,1,1
22636,1,1,3,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0
22637,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22641,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22642,86,112,39,40,48,37,78,23,56,17,29,8,11,13,15,19,6,3
22646,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22647,1,3,2,2,2,1,1,0,0,1,6,0,1,0,0,0,1,0
22649,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22652,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22654,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
22656,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22663,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22666,1,10,0,0,0,0,9,0,10,0,1,0,1,0,1,0,0,0
22667,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
22671,3,5,1,0,1,0,2,0,0,1,1,1,3,0,3,0,0,0
22673,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
22675,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2268,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22685,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22687,1,3,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0
22688,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22693,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
22695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22705,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2271,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22714,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22720,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22722,3,16,17,2,2,2,9,1,3,3,12,1,0,0,0,0,0,0
22724,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
22728,0,3,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
22733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22735,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22739,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22740,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
22745,2,1,0,2,3,3,1,0,1,1,1,1,2,0,2,0,1,0
22755,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
22758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2276,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22762,3,37,22,12,10,6,25,4,10,3,9,0,1,10,1,0,0,0
22764,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22772,1,1,1,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0
22780,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22782,1,2,0,2,1,0,2,1,1,0,0,0,0,1,0,1,1,0
22786,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22787,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2279,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
22790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22791,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22796,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22802,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22803,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
22807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22810,0,0,1,0,3,0,2,1,0,1,0,0,0,0,0,1,0,0
22812,2,1,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0
22821,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
22825,0,3,0,0,3,2,1,0,2,0,1,0,0,0,0,0,0,0
22828,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2283,1,3,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0
22830,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22832,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
22835,0,1,1,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0
22838,1,18,2,4,1,1,18,1,8,1,0,0,0,6,0,0,0,0
22842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22847,0,16,2,1,9,0,2,2,9,0,1,0,0,0,0,0,0,0
2285,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
22850,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22853,0,0,0,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0
22867,0,4,1,7,1,0,5,1,0,0,0,0,0,8,0,0,0,0
22868,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22869,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0
22873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22877,10,2,2,2,3,0,5,4,1,1,3,5,4,0,3,0,0,6
22884,3,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0
22903,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
22909,0,1,1,0,4,1,0,0,0,1,2,0,0,0,0,0,0,0
22912,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0
22915,5,0,2,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0
2292,0,0,1,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0
22926,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22930,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22931,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
22932,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22933,0,0,1,4,2,3,1,1,0,3,3,0,0,2,0,0,0,0
22934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22941,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0
22949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22956,4,6,0,5,0,0,7,5,0,0,0,0,0,9,1,0,1,0
22958,4,5,0,5,1,2,2,2,3,0,1,0,3,4,4,0,0,0
22966,0,0,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
22967,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22971,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22980,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
22986,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
22987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22990,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22995,0,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
22996,4,4,4,4,5,1,3,5,0,0,2,1,1,1,1,1,0,0
230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23002,2,1,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0
23004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23010,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23013,1,2,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,1
23015,5,0,3,7,5,1,1,5,0,5,3,3,3,0,1,0,0,1
23016,3,2,2,0,0,1,2,0,0,0,2,1,2,0,0,0,0,1
23017,3,5,1,0,3,2,6,0,4,0,5,0,0,0,1,0,0,1
23021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23031,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23032,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
23039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23041,4,3,0,5,0,1,4,5,0,0,1,2,0,0,0,0,0,3
23043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23044,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
23045,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
23046,0,2,3,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0
23050,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23055,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056,3,2,0,0,0,1,3,0,2,1,0,0,1,0,1,0,2,2
23060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23064,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23069,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
23072,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23077,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23079,75,65,34,3,22,4,9,2,67,2,26,13,17,3,11,4,2,1
23082,2,10,1,3,2,2,6,4,5,2,1,1,0,0,0,0,0,0
23086,7,13,7,4,2,6,10,0,3,2,2,0,4,3,4,8,0,0
23102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23108,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2311,0,1,0,2,0,0,1,2,0,2,0,0,0,1,0,0,0,0
23114,1,6,18,1,6,1,4,0,2,0,4,1,0,1,0,1,0,0
23116,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23117,1,1,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0
23123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23130,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2316,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23162,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23167,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2317,0,19,14,14,3,0,3,1,0,0,0,0,0,2,0,0,0,0
23172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23183,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23187,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
23189,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23196,0,2,3,1,2,0,2,0,1,1,3,0,0,0,0,0,0,0
23201,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23202,0,1,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0
23207,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23210,0,3,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0
23217,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23218,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23224,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23229,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23233,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23236,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
23240,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0
23242,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0
23245,3,13,11,5,1,2,7,0,5,34,7,0,2,1,0,0,0,1
23246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23247,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23248,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23253,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23264,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
23266,7,7,15,11,9,8,1,2,1,5,11,0,2,3,3,0,2,1
23267,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2327,2,7,0,0,4,0,6,2,4,0,3,1,1,0,1,0,0,0
23276,28,26,21,5,4,4,14,3,6,1,6,4,9,3,8,0,1,0
23278,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
23283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23289,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23307,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23313,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23316,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23319,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23325,0,12,2,0,0,0,8,0,5,0,2,0,0,1,0,0,0,0
23326,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23330,4,22,6,1,1,0,15,0,11,0,1,1,2,0,2,1,0,0
23331,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2334,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23345,2,1,0,2,0,1,1,3,0,1,1,1,1,0,0,0,0,1
23352,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23353,0,0,0,10,2,0,0,1,0,9,0,0,0,0,0,0,0,0
23356,2,2,0,1,0,0,2,1,2,1,2,1,2,0,1,0,0,0
23357,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23359,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
23365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23366,2,0,2,0,4,8,0,0,0,2,0,1,2,1,2,0,0,0
23368,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,63,29,42,6,3,7,24,3,10,8,43,8,35,12,30,1,1,1
23375,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
23377,24,76,66,144,60,10,28,52,17,18,5,11,2,25,1,2,0,4
2338,0,0,1,1,1,2,0,1,0,6,1,0,0,0,0,0,0,0
23380,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
23382,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23383,2,5,12,8,3,8,3,3,0,6,4,1,2,0,2,2,0,0
23388,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23389,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
23390,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23391,73,397,226,68,115,33,270,51,157,20,73,16,22,71,13,16,8,8
23392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23393,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23394,2,0,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0
23399,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23402,2,42,19,5,18,0,21,6,19,0,5,1,1,0,1,0,0,0
23408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23409,1,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0
23413,75,161,138,49,44,15,122,46,92,32,32,11,19,72,10,2,1,4
23416,0,0,1,5,0,2,0,3,0,2,1,0,0,0,0,0,0,0
23427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23434,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23444,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23450,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23465,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23469,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23471,0,0,0,4,1,1,0,0,0,4,0,0,0,0,0,1,0,0
23477,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23481,11,7,14,23,16,14,4,9,2,13,17,1,5,17,3,3,0,0
2349,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23493,0,2,1,3,1,1,0,2,0,5,0,0,0,0,0,0,0,0
23496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2350,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
23500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23506,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
23507,1,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
23514,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23527,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
23528,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23529,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
23533,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23544,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23551,3,4,1,1,3,4,4,0,2,0,2,1,2,1,1,1,0,0
23555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23556,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23560,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23563,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23564,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23565,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0
23566,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23573,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23589,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23591,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23598,7,0,0,0,2,1,2,0,0,1,0,4,3,1,2,2,0,1
23601,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23602,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0
23608,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23609,0,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0
23617,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0
23628,0,14,34,0,3,0,6,1,0,0,16,0,0,0,0,1,0,0
23631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23639,4,33,2,6,2,0,6,5,9,4,2,1,1,2,2,0,1,0
2364,46,34,86,16,30,18,22,98,8,18,18,8,9,9,6,11,0,5
23645,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2365,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23650,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
23658,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
23660,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
23663,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
23665,2,1,2,0,2,1,0,0,0,0,2,0,0,0,1,0,1,1
23675,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23680,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23684,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23687,3,0,4,4,2,5,0,0,1,0,2,0,1,2,1,0,1,0
23688,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2369,0,4,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
23695,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23697,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
237,0,0,4,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0
23701,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23702,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
23714,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
23716,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23717,0,3,0,22,2,7,3,61,0,5,1,0,0,5,0,2,0,0
23719,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2372,0,0,5,2,2,4,0,0,0,5,3,0,0,0,0,0,0,0
23728,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23731,2,0,1,5,0,0,2,0,0,7,0,0,1,2,1,0,0,0
23732,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23739,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23749,2,2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
23751,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
23753,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23758,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2376,0,2,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0
23764,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
23767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23771,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
23772,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23774,0,1,2,3,3,6,0,1,0,2,2,0,0,0,0,2,0,0
23781,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23784,0,1,3,0,0,0,2,0,0,4,2,0,0,4,0,0,0,0
23785,6,1,0,10,1,1,3,8,1,1,2,2,1,6,1,1,4,2
23786,0,2,0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0
